File_name;Com_number;diff_V_B;diff_1_2;Overlapping;S_number_1;Signal_1;S_start_T_1;S_end_T_1;S_duration_1;S_Dur_ana_1;Signal_record_1;V_Combination;V_Mouth_open;V_Sgn_in_frame;S_Comment;S_number_2;Signal_2;S_start_T_2;S_end_T_2;S_duration_2;S_Dur_ana_2;Signal_record_2;Signal_modality;Body_part;Repetition;Audible;Contact_part;Directionality;Distance_rcp;Object;Laterality;Rcp_Body_part;Sig_gaze;Rcp_position;Rcp_Visual_att;Signaller;Signaller_age;Signaller_sex;Sgn_prior_context;Sgn_post_context;Sgn_olf_signals;Goal;Recipient;Recipient_age;Recipeint_sex;NN_Index;Sex_Dyad;Comment;BhvCh_start_T;BhvCh_start;Voc_rcp_T;Voc_rcp;G_rcp_T;G_rcp
ZEWACT_021221_Exp39;VEC0038b;-1654;1654;Yes;VEV0169;Vocalisation;366520;368400;1880;Include;Trumpet;No;NV;Yes;NA;VEG0786;Gesture;368174;376854;8680;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;VA_front;Parallel;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;383000;NV;361120;Ch_rumble_time_inc;353600;Unk
ZEWACT_021221_Exp39;VEC0038b;-1081;1081;Yes;VEV0169;Vocalisation;366520;368400;1880;Include;Trumpet;No;NV;Yes;NA;VEG0790;Gesture;367601;369393;1792;Include;Trunk-Shaking;Visual;Trunk;2;No;NV;App_Undir;u_0;None;NV;NV;VA_90;Perpendicular;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;383000;NV;361120;Ch_rumble_time_inc;353600;Unk
ZEWACT_031221_Exp41;VEC0040a;-1080;1080;Yes;VEV0174;Vocalisation;133840;138480;4640;Include;Rumble;No;Yes;Yes;NA;VEG0803;Gesture;134920;143000;8080;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;50_100;None;B;NV;VA_front;In front;VA_front;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0.137141714;Same;drinking while gesturing;215500;Exclude;132200;Ch_rumble_time_inc;122022;Unclear
ZEWACT_031221_Exp41;VEC0040a;-40;40;Yes;VEV0175;Vocalisation;143000;148886;5886;Include;Rumble;No;Yes;Yes;NA;VEG0804;Gesture;143040;145520;2480;Include;Ear-Flapping;Audible;Ear;2;Yes;NV;App_Undir;50_100;None;B;NV;VA_90;Perpendicular;VA_front;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0.137141714;Same;drinking while gesturing;215500;Exclude;132200;Ch_rumble_time_inc;122022;Unclear
ZEWACT_031221_Exp41;VEC0040a;-2860;2860;Yes;VEV0176;Vocalisation;151560;157440;5880;Include;Rumble;No;Yes;Yes;NA;VEG0808;Gesture;154420;165460;11040;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;20_50;None;B;NV;VA_90;Perpendicular;VA_front;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0.137141714;Same;drinking while gesturing;215500;Exclude;132200;Ch_rumble_time_inc;122022;Unclear
ZEWACT_031221_Exp41;VEC0040a;-4044;4044;Yes;VEV0176;Vocalisation;151560;157440;5880;Include;Rumble;No;Yes;Yes;NA;VEG0817;Gesture;155604;161939;6335;Include;Tail-Stiff;Unk;Tail;NV;No;NV;App_Undir;20_50;None;NV;NV;VA_90;Perpendicular;VA_front;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0.137141714;Same;drinking while gesturing;215500;Exclude;132200;Ch_rumble_time_inc;122022;Unclear
ZEWACT_031221_Exp41;VEC0040a;-360;360;Yes;VEV0177;Vocalisation;165120;173120;8000;Include;Rumble;No;Yes;Yes;NA;VEG1338;Gesture;165480;167960;2480;Exclude_end;Ear-Flapping;Audible;Ear;Unk;Yes;NV;App_Undir;10_20;None;B;NV;VA_front;In front;VA_front;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0.137141714;Same;drinking while gesturing;215500;Exclude;132200;Ch_rumble_time_inc;122022;Unclear
ZEWACT_031221_Exp41;VEC0040a;-1673;1673;Yes;VEV0178;Vocalisation;203660;209040;5380;Include;Rumble;No;Yes;Yes;NA;VEG0812;Gesture;205333;208826;3493;Include;Ear-Flapping;Audible;Ear;3;Yes;NV;App_Undir;5_10;None;B;NV;VA_90;Perpendicular;VA_front;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0.137141714;Same;drinking while gesturing;215500;Exclude;132200;Ch_rumble_time_inc;122022;Unclear
ZEWACT_031221_Exp41;VEC0040b;-1800;1800;Yes;VEV0179;Vocalisation;132200;135080;2880;Exclude_end;Rumble;No;Unk;Yes;NA;VEG0822;Gesture;134000;149140;15140;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;50_100;None;B;NV;VA_front;In front;VA_front;KB;20;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_unc;MS;20;Female;0.137141714;Same;NA;215500;Exclude;133840;Ch_rumble_time_inc;133000;Ear-Flapping
ZEWACT_031221_Exp41;VEC0040b;-271;271;Yes;VEV0179;Vocalisation;132200;135080;2880;Exclude_end;Rumble;No;Unk;Yes;NA;VEG1339;Gesture;132471;144200;11729;Include;Head-Raise;Visual;Head;NV;No;NV;App_Undir;50_100;None;NV;NV;VA_front;Perpendicular;VA_90;KB;20;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_unc;MS;20;Female;0.137141714;Same;NA;215500;Exclude;133840;Ch_rumble_time_inc;133000;Ear-Flapping
ZEWACT_031221_Exp41;VEC0040b;-4500;4500;Yes;VEV0180;Vocalisation;188200;194400;6200;Include;Rumble;No;Unk;Yes;NA;VEG0828;Gesture;192700;216500;23800;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;10_20;None;B;NV;VA_front;Perpendicular;VA_90;KB;20;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_unc;MS;20;Female;0.137141714;Same;NA;215500;Exclude;133840;Ch_rumble_time_inc;133000;Ear-Flapping
ZEWACT_031221_Exp41;VEC0040b;-900;900;Yes;VEV0181;Vocalisation;215600;219720;4120;Include;Rumble;No;Yes;Yes;NA;VEG0829;Gesture;216500;218300;1800;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;1_3;None;B;NV;VA_90;Parallel;VA_front;KB;20;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_unc;MS;20;Female;0.137141714;Same;NA;215500;Exclude;133840;Ch_rumble_time_inc;133000;Ear-Flapping
ZEWACT_031221_Exp42;VEC0041a;-680;680;Yes;VEV0183;Vocalisation;234280;237480;3200;Include;Roar;No;NV;Yes;NA;VEG0848;Gesture;234960;236120;1160;Include;Tail-Waggling;Unk;Tail;1;No;NV;App_Undir;10_20;None;NV;NV;VA_front;In front;Unk;HW;20;Female;Unk;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.15680396;Different;NA;257800;Goal_rcp;234800;Rumble;227900;Unk
ZEWACT_031221_Exp42;VEC0041a;-2359;2359;Yes;VEV0184;Vocalisation;241240;245400;4160;Include;Rumble;No;Yes;Yes;NA;VEG0850;Gesture;243599;245333;1734;Include;Tail-Waggling;Unk;Tail;1;No;NV;App_Undir;1_3;None;NV;NV;VA_front;In front;VA_90;HW;20;Female;Unk;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.15680396;Different;NA;257800;Goal_rcp;234800;Rumble;227900;Unk
ZEWACT_031221_Exp42;VEC0041a;-3428;3428;Yes;VEV0184;Vocalisation;241240;245400;4160;Include;Rumble;No;Yes;Yes;NA;VEG0857;Gesture;244668;254524;9856;Include;Back-Towards;Visual;Rump;NV;No;NV;App_Undir;1_3;None;NV;Body_front;VA_front;Perpendicular;VA_front;HW;20;Female;Unk;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.15680396;Different;NA;257800;Goal_rcp;234800;Rumble;227900;Unk
ZEWACT_031221_Exp42;VEC0041a;-920;920;Yes;VEV0185;Vocalisation;247600;251960;4360;Include;Rumble;No;Yes;Yes;NA;VEG0852;Gesture;248520;249560;1040;Include;Tail-Waggling;Unk;Tail;1;No;NV;App_Undir;0_1;None;NV;NV;No_VA;Perpendicular;Unk;HW;20;Female;Unk;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.15680396;Different;NA;257800;Goal_rcp;234800;Rumble;227900;Unk
ZEWACT_031221_Exp42;VEC0041a;-960;960;Yes;VEV0186;Vocalisation;254120;258560;4440;Include;Rumble;No;Yes;Yes;NA;VEG0843;Gesture;255080;260980;5900;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;VA_90;Parallel;VA_90;HW;20;Female;Unk;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.15680396;Different;NA;257800;Goal_rcp;234800;Rumble;227900;Unk
ZEWACT_031221_Exp42;VEC0041a;-626;626;Yes;VEV0186;Vocalisation;254120;258560;4440;Include;Rumble;No;Yes;Yes;NA;VEG0858;Gesture;254746;262413;7667;Include;Back-Towards;Visual;Rump;NV;No;Unk;App_Undir;0_1;None;NV;Unk;VA_90;Parallel;VA_90;HW;20;Female;Unk;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.15680396;Different;NA;257800;Goal_rcp;234800;Rumble;227900;Unk
ZEWACT_031221_Exp42;VEC0041b;-300;300;Yes;VEV0187;Vocalisation;234800;239360;4560;Include;Rumble;No;Yes;Yes;NA;VEG0877;Gesture;235100;242200;7100;Include;Tail-Stiff;Unk;Tail;NV;No;NV;App_Undir;10_20;None;NV;NV;VA_front;In front;Unk;DM;46;Male;Travel;Af_Lit_Greet;None;Greet_rcp;HW;20;Female;0.15680396;Different;NA;258265;Time_ex_sgn;241240;Rumble;218865;Unk
ZEWACT_061221_Exp43;VEC0042b;-852;852;Yes;VEV0194;Vocalisation;357680;366400;8720;Include;Rumble;No;Yes;Yes;NA;VEG0888;Gesture;358532;363080;4548;Include;Ear-Flapping;Audible;Ear;3;Yes;Neck;App_Undir;5_10;None;B;NV;VA_90;Perpendicular;VA_front;DM;46;Male;Unk;Af_Lit_Greet;Urinating;Greet_rcp;TT;40;Female;0.148925335;Different;NA;371400;Time_ex_sgn;350880;Rumble;346258;Unk
ZEWACT_061221_Exp43;VEC0042b;-3360;3360;Yes;VEV0194;Vocalisation;357680;366400;8720;Include;Rumble;No;Yes;Yes;NA;VEG0894;Gesture;361040;365500;4460;Include;Trunk-Shaking;Visual;Trunk;NV;No;NV;App_Undir;3_5;None;NV;NV;VA_90;In front;VA_front;DM;46;Male;Unk;Af_Lit_Greet;Urinating;Greet_rcp;TT;40;Female;0.148925335;Different;NA;371400;Time_ex_sgn;350880;Rumble;346258;Unk
ZEWACT_071221_Exp45;VEC0044a;-2740;2740;Yes;VEV0198;Vocalisation;199520;206640;7120;Include;Rumble;No;Unk;Yes;NA;VEG0904;Gesture;202260;203970;1710;Include;Ear-Flapping;Audible;Ear;1;Yes;Neck;App_Undir;10_20;None;B;NV;VA_front;In front;VA_front;DM;46;Male;Travel;Af_Lit_Greet;More;Greet_rcp;KB;20;Female;0.21952885;Different;NA;215800;Time_ex_sgn;180560;Ch_rumble_time_inc;195900;Unk
ZEWACT_071221_Exp45;VEC0044a;-2387;2387;Yes;VEV0198;Vocalisation;199520;206640;7120;Include;Rumble;No;Unk;Yes;NA;VEG0911;Gesture;201907;208507;6600;Include;Tail-Stiff;Unk;Tail;NV;No;NV;App_Undir;10_20;None;NV;NV;VA_front;In front;Unk;DM;46;Male;Travel;Af_Lit_Greet;More;Greet_rcp;KB;20;Female;0.21952885;Different;NA;215800;Time_ex_sgn;180560;Ch_rumble_time_inc;195900;Unk
ZEWACT_071221_Exp45;VEC0044a;-565;565;Yes;VEV0199;Vocalisation;207800;213320;5520;Include;Rumble;No;Yes;Yes;NA;VEG0907;Gesture;208365;211345;2980;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;5_10;None;B;NV;VA_front;In front;VA_front;DM;46;Male;Travel;Af_Lit_Greet;More;Greet_rcp;KB;20;Female;0.21952885;Different;NA;215800;Time_ex_sgn;180560;Ch_rumble_time_inc;195900;Unk
ZEWACT_071221_Exp45;VEC0044a;-707;707;Yes;VEV0199;Vocalisation;207800;213320;5520;Include;Rumble;No;Yes;Yes;NA;VEG0912;Gesture;208507;212607;4100;Include;Tail-Raise;Unk;Tail;NV;No;NV;App_Undir;5_10;None;NV;NV;VA_front;In front;Unk;DM;46;Male;Travel;Af_Lit_Greet;More;Greet_rcp;KB;20;Female;0.21952885;Different;NA;215800;Time_ex_sgn;180560;Ch_rumble_time_inc;195900;Unk
ZEWACT_071221_Exp45;VEC0044a;-2241;2241;Yes;VEV0199;Vocalisation;207800;213320;5520;Include;Rumble;No;Yes;Yes;NA;VEG0915;Gesture;210041;213299;3258;Include;Trunk-Side-Swinging;Visual;Trunk;NV;No;NV;App_Undir;3_5;None;NV;NV;VA_front;In front;VA_front;DM;46;Male;Travel;Af_Lit_Greet;More;Greet_rcp;KB;20;Female;0.21952885;Different;NA;215800;Time_ex_sgn;180560;Ch_rumble_time_inc;195900;Unk
ZEWACT_071221_Exp45;VEC0044b;-170;170;Yes;VEV0207;Vocalisation;216800;220560;3760;Include;Rumble;No;Yes;Yes;NA;VEG0928;Gesture;216970;219660;2690;Include;Ear-Brush;Tactile;Ear;NV;No;NV;App_Undir;0;None;R;Trunk;VA_90;Parallel;VA_front;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.21952885;Different;NA;215800;Time_ex_sgn;181920;Ch_rumble_time_inc;184200;Unk
ZEWACT_071221_Exp45;VEC0044b;-2530;2530;Yes;VEV0208;Vocalisation;223720;228520;4800;Include;Rumble;No;Yes;Yes;NA;VEG0925;Gesture;226250;238520;12270;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;VA_90;Parallel;VA_90;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.21952885;Different;NA;215800;Time_ex_sgn;181920;Ch_rumble_time_inc;184200;Unk
ZEWACT_081221_Exp47;VEC0046b;-309;309;Yes;VEV0212;Vocalisation;164180;164920;740;Include;Trumpet;Yes;NV;Yes;NA;VEG0945;Gesture;164489;168823;4334;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;VA_90;Parallel;VA_90;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;Com goes from greeting to traveling so not sure when greeting signals end but not coded from when unsure;168250;Time_ex_rcp;141000;Unk;142350;Unk
ZEWACT_081221_Exp47;VEC0046b;-320;320;Yes;VEV0212;Vocalisation;164180;164920;740;Include;Trumpet;Yes;NV;Yes;NA;VEG0950;Gesture;164500;170330;5830;Exclude_end;Tail-Raise;Unk;Tail;NV;No;NV;App_Undir;0_1;None;NV;NV;VA_90;Parallel;No_VA;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;Com goes from greeting to traveling so not sure when greeting signals end but not coded from when unsure;168250;Time_ex_rcp;141000;Unk;142350;Unk
ZEWACT_081221_Exp47;VEC0046a;-1710;1710;Yes;VEV0214;Vocalisation;164340;167120;2780;Include;Rumble;No;Yes;Yes;NA;VEG0963;Gesture;166050;173050;7000;Include;Trunk-Reach;Visual;Trunk;NV;No;NV;App_Undir;0_1;None;NV;Mouth;VA_90;Parallel;VA_90;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;MN;26;Male;0.160529737;Same;Com goes from greeting to traveling so not sure when greeting signals end;168250;Time_ex_sgn;141000;Unk;142350;Unk
ZEWACT_081221_Exp48;VEC0047b;-3400;3400;Yes;VEV0219;Vocalisation;184240;187800;3560;Include;Rumble;No;Yes;Yes;NA;VEG0970;Gesture;187640;193904;6264;Exclude_end;Head-Raise;Visual;Head;NV;No;NV;App_Undir;5_10;None;NV;NV;VA_front;In front;VA_front;KB;20;Female;Travel;Af_Lit_Greet;None;Greet_unc;HW;20;Female;0.375132225;Same;NA;187600;Exclude;181700;Rumble;179200;Unk
ZEWACT_101221_Exp49;VEC0048b;-3974;3974;Yes;VEV0222;Vocalisation;169466;175080;5614;Include;Rumble;No;Yes;Yes;NA;VEG0983;Gesture;173440;179080;5640;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;20_50;None;B;NV;VA_front;In front;VA_front;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;198800;Time_ex_sgn;182000;Unk;177600;Tail-Raise
ZEWACT_101221_Exp49;VEC0048b;-2581;2581;Yes;VEV0224;Vocalisation;201240;206160;4920;Exclude_end;Rumble;No;Yes;Yes;NA;VEG0992;Gesture;203821;206407;2586;Include;Ear-Flapping;Audible;Ear;2;Yes;Neck;App_Undir;0_1;None;B;NV;VA_90;Parallel;VA_90;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;198800;Time_ex_sgn;182000;Unk;177600;Tail-Raise
ZEWACT_111221_Exp52;VEC0050a;-4120;4120;Yes;VEV0231;Vocalisation;202880;208698;5818;Include;Rumble;No;Yes;Yes;NA;VEG1020;Gesture;207000;231000;24000;Exclude_end;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;10_20;None;B;NV;VA_90;Perpendicular;VA_90;DM;46;Male;Travel;Af_Lit_Greet;None;Greet_unc;TT;40;Female;0.148925335;Different;NA;222100;Exclude;179700;Ch_rumble_time_inc;198000;Unk
ZEWACT_111221_Exp52;VEC0050b;-2176;2176;Yes;VEV0234;Vocalisation;215200;220440;5240;Include;Rumble;No;Unk;Yes;NA;VEG1027;Gesture;217376;219963;2587;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;5_10;None;B;NV;VA_front;Perpendicular;VA_90;TT;40;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_unc;DM;46;Male;0.148925335;Different;NA;222100;Exclude;202880;Rumble;202100;Ear-Flapping
ZEWACT_121221_Exp53;VEC0051a;-3364;3364;Yes;VEV0239;Vocalisation;202920;207289;4369;Exclude_end;Rumble;No;Unk;Yes;NA;VEG1059;Gesture;206284;211644;5360;Include;Trunk-Reach;Visual;Trunk;NV;No;NV;App_Undir;3_5;None;NV;Mouth;VA_90;Perpendicular;VA_front;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0.21952885;Different;NA;202200;Exclude;163440;Ch_rumble_time_ex;183200;Unk
ZEWACT_211121_Exp22_LG1;VEC0021b;-1170;1170;Yes;VEV0242;Vocalisation;200920;206220;5300;Include;Rumble;No;Unk;Yes;NA;VEG0427;Gesture;202090;205790;3700;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;20_50;None;B;NV;VA_front;In front;VA_front;KB;20;Female;Travel;Af_Lit_Greet;None;Greet_sgn;MS;20;Female;0.137141714;Same;NA;214180;Goal_rcp;200920;None;200346;Tail-Waggling
ZEWACT_121221_Exp53;VEC0051b;-1680;1680;Yes;VEV0247;Vocalisation;211440;216789;5349;Include;Rumble;No;Yes;Yes;NA;VEG1110;Gesture;213120;217600;4480;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;VA_90;Parallel;VA_front;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;DM;46;Male;0.21952885;Different;NA;202200;Exclude;166080;Rumble;169000;Unk
ZEWACT_121221_Exp53;VEC0051b;-2286;2286;Yes;VEV0247;Vocalisation;211440;216789;5349;Include;Rumble;No;Yes;Yes;NA;VEG1115;Gesture;213726;232720;18994;Exclude_end;Tail-Stiff;Unk;Tail;NV;No;NV;App_Undir;0_1;None;NV;NV;VA_90;Parallel;No_VA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;DM;46;Male;0.21952885;Different;NA;202200;Exclude;166080;Rumble;169000;Unk
ZEWACT_131221_Exp55;VEC0053a;-983;983;Yes;VEV0253;Vocalisation;170770;172090;1320;Include;Trumpet;No;NV;Yes;NA;VEG1182;Gesture;171753;175439;3686;Include;Head-Raise;Visual;Head;NV;No;NV;App_Undir;20_50;None;NV;NV;VA_90;Perpendicular;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;-1505;1505;Yes;VEV0254;Vocalisation;174871;180303;5432;Include;Roar;No;NV;Yes;NA;VEG1183;Gesture;176376;188600;12224;Include;Head-Raise;Visual;Head;NV;No;NV;App_Undir;10_20;None;NV;NV;VA_front;In front;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;-5175;5175;Yes;VEV0254;Vocalisation;174871;180303;5432;Include;Roar;No;NV;Yes;NA;VEG1187;Gesture;180046;184846;4800;Include;Rump-Present;Visual;Rump;NV;No;NV;Self;5_10;None;NV;NV;VA_front;In front;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;-329;329;Yes;VEV0254;Vocalisation;174871;180303;5432;Include;Roar;No;NV;Yes;NA;VEG1198;Gesture;175200;181280;6080;Include;Tail-Waggling;Unk;Tail;5;No;NV;App_Undir;10_20;None;NV;NV;VA_front;In front;Unk;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;-709;709;Yes;VEV0254;Vocalisation;174871;180303;5432;Include;Roar;No;NV;Yes;NA;VEG1343;Gesture;175580;177100;1520;Include;Ear-Slap;Audible;Ear;NV;Yes;Neck;App_Undir;10_20;None;B;NV;VA_front;In front;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;-44;44;Yes;VEV0255;Vocalisation;182756;183676;920;Include;Trumpet;Unk;NV;Yes;NA;VEG1200;Gesture;182800;185020;2220;Exclude_end;Tail-Waggling;Unk;Tail;Unk;No;NV;App_Undir;3_5;None;NV;NV;VA_90;Perpendicular;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;-3317;3317;Yes;VEV0256;Vocalisation;189603;193800;4197;Include;Rumble;No;Yes;Yes;NA;VEG1193;Gesture;192920;194900;1980;Include;Trunk-Side-Swinging;Visual;Trunk;1;No;NV;App_Undir;0;None;NV;Body;No_VA;Perpendicular;VA_90;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;-3977;3977;Yes;VEV0256;Vocalisation;189603;193800;4197;Include;Rumble;No;Yes;Yes;NA;VEG1203;Gesture;193580;198346;4766;Include;Tail-Touch;Tactile;Tail;NV;No;NV;App_Undir;0;None;NV;Body_front;No_VA;Perpendicular;No_VA;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;-1700;1700;Yes;VEV0257;Vocalisation;195060;200100;5040;Include;Rumble;No;Yes;Yes;NA;VEG1168;Gesture;196760;198246;1486;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;VA_90;Parallel;VA_90;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;-4000;4000;Yes;VEV0257;Vocalisation;195060;200100;5040;Include;Rumble;No;Yes;Yes;NA;VEG1184;Gesture;199060;204580;5520;Include;Trunk-Shaking;Visual;Trunk;2;No;NV;App_Undir;0_1;None;NV;NV;VA_90;Parallel;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;-4832;4832;Yes;VEV0257;Vocalisation;195060;200100;5040;Include;Rumble;No;Yes;Yes;NA;VEG1189;Gesture;199892;209149;9257;Include;Back-Towards;Visual;Rump;NV;No;NV;App_Undir;0_1;None;NV;NV;VA_90;Parallel;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;-3080;3080;Yes;VEV0257;Vocalisation;195060;200100;5040;Include;Rumble;No;Yes;Yes;NA;VEG1194;Gesture;198140;199680;1540;Include;Rubbing-Other;Tactile;Head;NV;No;NV;App_Undir;0_1;None;NV;Head;VA_front;Parallel;VA_90;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;-419;419;Yes;VEV0258;Vocalisation;201501;203000;1499;Include;Trumpet;No;NV;Yes;NA;VEG1170;Gesture;201920;207640;5720;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;No_VA;Behind;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;-1122;1122;Yes;VEV0258;Vocalisation;201501;203000;1499;Include;Trumpet;No;NV;Yes;NA;VEG1205;Gesture;202623;226000;23377;Include;Tail-Raise;Unk;Tail;NV;No;NV;App_Undir;0_1;None;NV;NV;No_VA;Behind;No_VA;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
